ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
NC,20.2,lf,0.112549008,Household,123.1046,45,22,Small,Tier 2,Supermarket Type1,1120.5414
FD,15.35,lf,0.013834247,Frozen Foods,62.7168,49,25,Medium,Tier 1,Supermarket Type1,958.752
FD,10.1,reg,0.045763062,Snack Foods,38.4848,49,25,Medium,Tier 1,Supermarket Type1,633.8416
FD,15.85,lf,0.081719458,Breads,178.037,13,37,High,Tier 3,Supermarket Type1,2646.555
FD,13.35,reg,0.149598628,Snack Foods,179.466,49,25,Medium,Tier 1,Supermarket Type1,3775.086
FD,12.987879554655871,lf,0.052554508,Snack Foods,190.3504,27,39,Medium,Tier 3,Supermarket Type3,1917.504
FD,17.85,lf,0.087604647,Breads,196.9794,49,25,Medium,Tier 1,Supermarket Type1,1560.6352
FD,12.6,lf,0.05606697,Seafood,50.7982,35,20,Small,Tier 2,Supermarket Type1,473.3838
FD,14.85,reg,0.019495051,Dairy,261.291,13,37,High,Tier 3,Supermarket Type1,10256.649
NC,6.13,lf,0.028365524,Household,110.0912,49,25,Medium,Tier 1,Supermarket Type1,1637.868
FD,11.3,reg,0.054507422,Meat,96.3094,13,37,High,Tier 3,Supermarket Type1,666.4658
NC,16.25,lf,0.039207025,Household,116.1176,49,25,Medium,Tier 1,Supermarket Type1,2633.9048
FD,12.987879554655871,lf,0.117091213,Snack Foods,197.9084,19,39,Small,Tier 1,Grocery Store,992.042
FD,8.1,lf,0.12829573,Fruits and Vegetables,210.4902,45,22,Small,Tier 2,Supermarket Type1,5309.755
FD,12.987879554655871,lf,0.0,Snack Foods,151.6708,27,39,Medium,Tier 3,Supermarket Type3,4815.0656
FD,17.5,lf,0.052550476,Snack Foods,101.299,45,22,Small,Tier 2,Supermarket Type1,722.393
FD,7.84,reg,0.154363209,Canned,50.835,17,17,Small,Tier 2,Supermarket Type1,599.22
FD,15.25,lf,0.026651184,Snack Foods,86.6198,49,25,Medium,Tier 1,Supermarket Type1,1657.1762
NC,11.5,lf,0.017638893,Health and Hygiene,132.7626,35,20,Small,Tier 2,Supermarket Type1,2885.5772
FD,13.69073076923077,lf,0.03046847,Starchy Foods,254.704,27,39,Medium,Tier 3,Supermarket Type3,3036.048
FD,8.895,reg,0.039008625,Baking Goods,209.0296,13,37,High,Tier 3,Supermarket Type1,2285.0256
FD,12.867061281337046,lf,0.063462048,Frozen Foods,157.563,27,39,Medium,Tier 3,Supermarket Type3,1721.093
FD,15.2,lf,0.021207519,Canned,219.4824,46,27,Small,Tier 1,Supermarket Type1,1747.0592
FD,13.3,reg,0.071743629,Fruits and Vegetables,59.7536,18,15,Medium,Tier 3,Supermarket Type2,918.804
FD,6.825,reg,0.046729336,Canned,153.4998,45,22,Small,Tier 2,Supermarket Type1,2153.1972
NC,13.384736495388669,lf,0.014232071,Household,100.9332,27,39,Medium,Tier 3,Supermarket Type3,1743.0644
FD,16.0,reg,0.065165046,Dairy,79.3986,49,25,Medium,Tier 1,Supermarket Type1,856.8846
FD,6.465,lf,0.0,Canned,263.1884,18,15,Medium,Tier 3,Supermarket Type2,2914.8724
FD,17.0,lf,0.120060274,Frozen Foods,246.5434,17,17,Small,Tier 2,Supermarket Type1,4470.1812
FD,14.0,lf,0.023831558,Baking Goods,103.1332,18,15,Medium,Tier 3,Supermarket Type2,1948.1308
FD,8.21,lf,0.044888397,Dairy,87.3198,13,37,High,Tier 3,Supermarket Type1,610.5386
NC,21.25,lf,0.114066204,Health and Hygiene,233.03,18,15,Medium,Tier 3,Supermarket Type2,5592.72
DR,12.65,lf,0.063146492,Soft Drinks,159.6578,18,15,Medium,Tier 3,Supermarket Type2,962.7468
NC,14.5,lf,0.032597778,Others,163.621,10,26,Small,Tier 3,Grocery Store,815.605
FD,19.85,reg,0.175995526,Fruits and Vegetables,224.0772,46,27,Small,Tier 1,Supermarket Type1,1556.6404
FD,10.3,lf,0.078903499,Baking Goods,177.637,45,22,Small,Tier 2,Supermarket Type1,4234.488
FD,12.81734421364985,reg,0.060800116,Meat,44.4744,27,39,Medium,Tier 3,Supermarket Type3,769.6648
FD,13.1,lf,0.037581243,Fruits and Vegetables,175.5054,46,27,Small,Tier 1,Supermarket Type1,2451.4756
FD,9.3,reg,0.014098693,Snack Foods,197.7084,17,17,Small,Tier 2,Supermarket Type1,3372.9428
FD,12.305705009276437,reg,0.046408928,Canned,153.2998,27,39,Medium,Tier 3,Supermarket Type3,3998.7948
FD,17.7,reg,0.040897932,Fruits and Vegetables,82.6276,13,37,High,Tier 3,Supermarket Type1,731.0484
FD,12.867061281337046,reg,0.087421738,Frozen Foods,154.463,27,39,Medium,Tier 3,Supermarket Type3,2972.797
FD,16.7,reg,0.062170334,Snack Foods,60.9562,45,22,Small,Tier 2,Supermarket Type1,829.5868
FD,12.85,lf,0.169405699,Frozen Foods,46.106,17,17,Small,Tier 2,Supermarket Type1,792.302
FD,9.195,reg,0.051573903,Baking Goods,79.8644,13,37,High,Tier 3,Supermarket Type1,785.644
FD,11.1,lf,0.176069023,Baking Goods,156.7604,13,37,High,Tier 3,Supermarket Type1,1901.5248
FD,13.224769381746812,reg,0.048980156,Fruits and Vegetables,148.705,27,39,Medium,Tier 3,Supermarket Type3,2996.1
FD,8.85,lf,0.053822086,Fruits and Vegetables,183.8292,13,37,High,Tier 3,Supermarket Type1,2554.0088
FD,9.3,reg,0.02346559,Snack Foods,197.6084,10,26,Small,Tier 3,Grocery Store,595.2252
NC,13.14231395348837,lf,0.046333982,Health and Hygiene,97.2384,27,39,Medium,Tier 3,Supermarket Type3,2660.5368
FD,12.987879554655871,lf,0.088839949,Snack Foods,254.2672,27,39,Medium,Tier 3,Supermarket Type3,10993.6896
NC,11.395,lf,0.021649904,Health and Hygiene,150.8708,45,22,Small,Tier 2,Supermarket Type1,4363.6532
DR,18.85,lf,0.137972993,Hard Drinks,158.4578,17,17,Small,Tier 2,Supermarket Type1,1444.1202
FD,8.5,lf,0.163838951,Canned,51.3324,10,26,Small,Tier 3,Grocery Store,311.5944
FD,8.05,reg,0.07838564,Fruits and Vegetables,256.4646,35,20,Small,Tier 2,Supermarket Type1,5153.292
FD,12.85,lf,0.122221269,Snack Foods,45.9428,18,15,Medium,Tier 3,Supermarket Type2,1274.3412
DR,11.8,lf,0.054460571,Hard Drinks,77.0012,17,17,Small,Tier 2,Supermarket Type1,2277.036
DR,12.1,lf,0.02984176,Soft Drinks,144.4444,45,22,Small,Tier 2,Supermarket Type1,3628.61
DR,9.695,lf,0.070431235,Hard Drinks,177.5344,35,20,Small,Tier 2,Supermarket Type1,3033.3848
FD,13.224769381746812,reg,0.058542509,Fruits and Vegetables,188.353,27,39,Medium,Tier 3,Supermarket Type3,4364.319
FD,10.195,reg,0.044974051,Fruits and Vegetables,115.5808,35,20,Small,Tier 2,Supermarket Type1,1874.8928
FD,14.65,reg,0.099692906,Snack Foods,50.9666,17,17,Small,Tier 2,Supermarket Type1,717.7324
FD,12.8,reg,0.039385992,Meat,224.8404,10,26,Small,Tier 3,Grocery Store,1575.2828
FD,16.6,lf,0.026537206,Frozen Foods,57.2614,46,27,Small,Tier 1,Supermarket Type1,1049.9666
FD,13.0,reg,0.030083482,Canned,61.922,35,20,Small,Tier 2,Supermarket Type1,1557.972
FD,19.0,lf,0.112097433,Frozen Foods,105.5622,49,25,Medium,Tier 1,Supermarket Type1,1905.5196
FD,9.195,lf,0.108330902,Snack Foods,183.6634,18,15,Medium,Tier 3,Supermarket Type2,2726.451
FD,5.985,lf,0.005661669,Baking Goods,186.5924,13,37,High,Tier 3,Supermarket Type1,2591.2936
FD,17.7,lf,0.0,Fruits and Vegetables,115.0834,45,22,Small,Tier 2,Supermarket Type1,2764.4016
DR,15.35,lf,0.073397129,Soft Drinks,91.912,49,25,Medium,Tier 1,Supermarket Type1,2609.936
NC,8.39,lf,0.121178848,Household,165.1868,17,17,Small,Tier 2,Supermarket Type1,2784.3756
FD,15.25,lf,0.026760329,Snack Foods,86.0198,17,17,Small,Tier 2,Supermarket Type1,2006.0554
FD,17.1,lf,0.128937661,Fruits and Vegetables,112.3886,18,15,Medium,Tier 3,Supermarket Type2,1779.0176
NC,9.1,lf,0.055382616,Household,115.0518,13,37,High,Tier 3,Supermarket Type1,683.1108
FD,13.224769381746812,reg,0.065316099,Fruits and Vegetables,189.9214,27,39,Medium,Tier 3,Supermarket Type3,5087.3778
NC,19.0,lf,0.026963909,Household,129.8336,13,37,High,Tier 3,Supermarket Type1,3451.5072
NC,14.5,lf,0.01950565,Others,163.921,49,25,Medium,Tier 1,Supermarket Type1,2446.815
FD,11.6,lf,0.017780986,Canned,177.3686,45,22,Small,Tier 2,Supermarket Type1,1777.686
FD,17.75,lf,0.03048292,Dairy,257.2672,49,25,Medium,Tier 1,Supermarket Type1,3068.0064
FD,9.0,lf,0.085938463,Snack Foods,168.6816,35,20,Small,Tier 2,Supermarket Type1,1342.2528
DR,6.11,reg,0.151925271,Soft Drinks,46.6086,35,20,Small,Tier 2,Supermarket Type1,624.5204
FD,12.5,lf,0.081119484,Meat,220.0798,35,20,Small,Tier 2,Supermarket Type1,1322.2788
DR,13.42606890459364,lf,0.042037073,Dairy,172.6764,27,39,Medium,Tier 3,Supermarket Type3,6183.9504
FD,13.35,reg,0.149669322,Snack Foods,180.266,45,22,Small,Tier 2,Supermarket Type1,898.83
FD,6.215,reg,0.049621701,Baking Goods,226.1062,46,27,Small,Tier 1,Supermarket Type1,4739.8302
NC,8.42,lf,0.070555571,Household,216.0192,35,20,Small,Tier 2,Supermarket Type1,2372.9112
FD,12.35,lf,0.093441604,Snack Foods,119.1124,49,25,Medium,Tier 1,Supermarket Type1,3673.8844
FD,7.435,lf,0.122837694,Starchy Foods,208.7638,46,27,Small,Tier 1,Supermarket Type1,3105.957
FD,20.2,reg,0.059790095,Fruits and Vegetables,127.4678,35,20,Small,Tier 2,Supermarket Type1,3560.6984
NC,12.15,lf,0.06464846,Others,253.404,35,20,Small,Tier 2,Supermarket Type1,4807.076
FD,12.65,lf,0.035482562,Baking Goods,231.401,45,22,Small,Tier 2,Supermarket Type1,2526.711
FD,20.25,reg,0.0,Dairy,194.2794,49,25,Medium,Tier 1,Supermarket Type1,4291.7468
FD,19.5,lf,0.128728258,Breads,155.3314,18,15,Medium,Tier 3,Supermarket Type2,3412.8908
FD,6.59,lf,0.105597316,Fruits and Vegetables,83.4908,46,27,Small,Tier 1,Supermarket Type1,1342.2528
NC,13.14231395348837,lf,0.053392944,Health and Hygiene,193.8162,19,39,Small,Tier 1,Grocery Store,384.8324
FD,8.89,lf,0.00547348,Frozen Foods,100.5016,35,20,Small,Tier 2,Supermarket Type1,1315.6208
FD,14.85,lf,0.0,Canned,187.7214,10,26,Small,Tier 3,Grocery Store,188.4214
FD,19.85,reg,0.176991029,Fruits and Vegetables,221.5772,17,17,Small,Tier 2,Supermarket Type1,3558.0352
FD,7.365,reg,0.042626422,Fruits and Vegetables,227.072,49,25,Medium,Tier 1,Supermarket Type1,4074.696
FD,18.2,reg,0.012273747,Fruits and Vegetables,60.0904,17,17,Small,Tier 2,Supermarket Type1,1113.2176
NC,14.15,lf,0.0,Household,197.111,49,25,Medium,Tier 1,Supermarket Type1,3731.809
FD,12.867061281337046,lf,0.173324207,Frozen Foods,39.9164,19,39,Small,Tier 1,Grocery Store,38.6164
NC,12.5,lf,0.103442268,Household,170.8448,46,27,Small,Tier 1,Supermarket Type1,4942.8992
FD,12.305705009276437,reg,0.235183205,Canned,41.548,19,39,Small,Tier 1,Grocery Store,79.896
FD,11.3,lf,0.0,Baking Goods,245.2118,45,22,Small,Tier 2,Supermarket Type1,5681.2714
DR,17.5,lf,0.097904029,Soft Drinks,174.8738,46,27,Small,Tier 1,Supermarket Type1,2085.2856
FD,8.355,lf,0.013957308,Baking Goods,94.0462,45,22,Small,Tier 2,Supermarket Type1,1480.7392
FD,15.85,reg,0.007140468,Snack Foods,40.848,13,37,High,Tier 3,Supermarket Type1,679.116
FD,14.3,reg,0.065339802,Fruits and Vegetables,89.1856,45,22,Small,Tier 2,Supermarket Type1,1845.5976
FD,16.85,lf,0.036446751,Snack Foods,90.3488,49,25,Medium,Tier 1,Supermarket Type1,996.0368
FD,17.85,lf,0.146399663,Breads,93.8436,35,20,Small,Tier 2,Supermarket Type1,1418.154
FD,15.7,lf,0.073605395,Baking Goods,249.6724,13,37,High,Tier 3,Supermarket Type1,6543.4824
DR,4.61,lf,0.123151947,Hard Drinks,175.2396,18,15,Medium,Tier 3,Supermarket Type2,2093.2752
FD,18.25,lf,0.076125668,Snack Foods,214.0218,45,22,Small,Tier 2,Supermarket Type1,2564.6616
FD,12.867061281337046,reg,0.0,Frozen Foods,145.276,27,39,Medium,Tier 3,Supermarket Type3,5273.136
FD,12.987879554655871,lf,0.0,Snack Foods,45.7428,27,39,Medium,Tier 3,Supermarket Type3,615.1992
FD,12.987879554655871,lf,0.117530851,Snack Foods,222.7088,27,39,Medium,Tier 3,Supermarket Type3,4026.7584
FD,7.975,lf,0.014628382,Baking Goods,82.325,35,20,Small,Tier 2,Supermarket Type1,1331.6
FD,21.35,lf,0.130127365,Fruits and Vegetables,96.2094,10,26,Small,Tier 3,Grocery Store,190.4188
FD,16.7,reg,0.038528228,Snack Foods,143.9102,46,27,Small,Tier 1,Supermarket Type1,1749.7224
FD,11.1,lf,0.176573035,Baking Goods,157.4604,45,22,Small,Tier 2,Supermarket Type1,3010.7476
DR,7.85,lf,0.163233667,Hard Drinks,144.6444,49,25,Medium,Tier 1,Supermarket Type1,2467.4548
FD,9.8,reg,0.045258247,Baking Goods,35.9874,35,20,Small,Tier 2,Supermarket Type1,282.2992
FD,13.35,lf,0.140241213,Frozen Foods,150.2392,17,17,Small,Tier 2,Supermarket Type1,2684.5056
FD,16.0,reg,0.099271209,Frozen Foods,88.5856,46,27,Small,Tier 1,Supermarket Type1,878.856
NC,8.27,lf,0.031490111,Health and Hygiene,239.088,10,26,Small,Tier 3,Grocery Store,719.064
FD,9.8,reg,0.025257508,Meat,248.5408,10,26,Small,Tier 3,Grocery Store,751.0224
FD,5.63,reg,0.024541277,Meat,105.1306,46,27,Small,Tier 1,Supermarket Type1,3135.918
DR,16.2,lf,0.019362306,Soft Drinks,154.6972,13,37,High,Tier 3,Supermarket Type1,1713.7692
FD,12.0,lf,0.034112833,Canned,180.1976,18,15,Medium,Tier 3,Supermarket Type2,3984.1472
FD,7.6,reg,0.142383847,Starchy Foods,172.3448,35,20,Small,Tier 2,Supermarket Type1,2556.672
FD,16.85,reg,0.026627857,Canned,93.712,18,15,Medium,Tier 3,Supermarket Type2,745.696
FD,12.987879554655871,lf,0.053795154,Snack Foods,117.7466,27,39,Medium,Tier 3,Supermarket Type3,1414.1592
FD,18.1,lf,0.037492325,Fruits and Vegetables,95.5094,10,26,Small,Tier 3,Grocery Store,95.2094
DR,19.35,reg,0.039920687,Soft Drinks,163.3868,35,20,Small,Tier 2,Supermarket Type1,3439.5228
FD,12.867061281337046,reg,0.0,Frozen Foods,83.7566,19,39,Small,Tier 1,Grocery Store,253.6698
FD,18.2,reg,0.012229464,Fruits and Vegetables,56.8904,45,22,Small,Tier 2,Supermarket Type1,1406.1696
FD,16.35,reg,0.062411404,Fruits and Vegetables,225.9062,46,27,Small,Tier 1,Supermarket Type1,5416.9488
FD,17.25,reg,0.125734578,Breakfast,41.748,18,15,Medium,Tier 3,Supermarket Type2,199.74
NC,8.695,lf,0.119436131,Household,94.7094,13,37,High,Tier 3,Supermarket Type1,1047.3034
NC,10.0,lf,0.021421289,Household,248.375,35,20,Small,Tier 2,Supermarket Type1,7240.575
FD,7.09,lf,0.007256127,Baking Goods,50.4034,17,17,Small,Tier 2,Supermarket Type1,340.2238
FD,7.145,lf,0.017887474,Frozen Foods,160.6578,17,17,Small,Tier 2,Supermarket Type1,1765.0358
FD,16.1,reg,0.013584408,Fruits and Vegetables,107.7596,13,37,High,Tier 3,Supermarket Type1,323.5788
FD,8.3,reg,0.05046718,Baking Goods,97.6384,10,26,Small,Tier 3,Grocery Store,197.0768
FD,20.7,reg,0.047491371,Dairy,213.9876,46,27,Small,Tier 1,Supermarket Type1,2143.876
FD,12.987879554655871,lf,0.0,Snack Foods,248.8092,27,39,Medium,Tier 3,Supermarket Type3,6474.2392
FD,8.235,lf,0.0828941,Baking Goods,149.3076,17,17,Small,Tier 2,Supermarket Type1,1921.4988
FD,6.035,lf,0.141475625,Snack Foods,155.0998,49,25,Medium,Tier 1,Supermarket Type1,1230.3984
FD,8.155,reg,0.033692089,Frozen Foods,76.2354,18,15,Medium,Tier 3,Supermarket Type2,1279.0018
FD,9.0,reg,0.069088961,Breakfast,56.3614,46,27,Small,Tier 1,Supermarket Type1,1547.3192
FD,12.81734421364985,reg,0.0,Meat,182.0608,27,39,Medium,Tier 3,Supermarket Type3,7717.9536
FD,20.5,reg,0.0,Frozen Foods,82.8592,35,20,Small,Tier 2,Supermarket Type1,908.1512
FD,8.975,reg,0.0,Canned,84.9224,18,15,Medium,Tier 3,Supermarket Type2,1278.336
FD,8.42,reg,0.030905215,Canned,227.6352,45,22,Small,Tier 2,Supermarket Type1,2748.4224
FD,13.1,lf,0.037793818,Fruits and Vegetables,173.8054,17,17,Small,Tier 2,Supermarket Type1,2801.6864
NC,17.0,reg,0.126220187,Household,126.7362,35,20,Small,Tier 2,Supermarket Type1,1258.362
DR,12.65,lf,0.062878412,Soft Drinks,160.9578,35,20,Small,Tier 2,Supermarket Type1,4332.3606
FD,17.1,lf,0.128674983,Fruits and Vegetables,112.3886,45,22,Small,Tier 2,Supermarket Type1,2334.9606
NC,13.384736495388669,lf,0.162856593,Household,54.5956,19,39,Small,Tier 1,Grocery Store,218.3824
FD,6.175,reg,0.179077475,Meat,94.3752,46,27,Small,Tier 1,Supermarket Type1,1342.2528
FD,9.8,reg,0.072863893,Snack Foods,118.6098,35,20,Small,Tier 2,Supermarket Type1,843.5686
NC,13.384736495388669,lf,0.027532258,Household,185.0608,19,39,Small,Tier 1,Grocery Store,551.2824
FD,11.5,reg,0.290430317,Fruits and Vegetables,130.6652,10,26,Small,Tier 3,Grocery Store,258.3304
FD,19.85,lf,0.005235143,Dairy,265.8884,46,27,Small,Tier 1,Supermarket Type1,2649.884
FD,15.7,reg,0.00878535,Meat,204.998,17,17,Small,Tier 2,Supermarket Type1,5366.348
FD,14.3,lf,0.130415118,Baking Goods,75.9328,46,27,Small,Tier 1,Supermarket Type1,1158.492
FD,12.867061281337046,lf,0.039988162,Frozen Foods,55.7298,27,39,Medium,Tier 3,Supermarket Type3,1024.6662
FD,10.3,reg,0.030563449,Fruits and Vegetables,114.4176,35,20,Small,Tier 2,Supermarket Type1,2633.9048
FD,9.895,reg,0.028765486,Canned,115.3492,49,25,Medium,Tier 1,Supermarket Type1,1274.3412
FD,12.987879554655871,reg,0.01268995,Snack Foods,56.4588,27,39,Medium,Tier 3,Supermarket Type3,973.3996
NC,10.0,lf,0.021512619,Household,247.775,18,15,Medium,Tier 3,Supermarket Type2,3745.125
NC,20.75,lf,0.025272781,Health and Hygiene,146.6734,17,17,Small,Tier 2,Supermarket Type1,445.4202
FD,12.277108208955223,lf,0.208987123,Baking Goods,106.0596,19,39,Small,Tier 1,Grocery Store,215.7192
FD,8.785,lf,0.0,Fruits and Vegetables,123.0414,10,26,Small,Tier 3,Grocery Store,121.8414
FD,5.78,reg,0.124110349,Snack Foods,262.3568,10,26,Small,Tier 3,Grocery Store,790.9704
FD,7.075,lf,0.022694623,Frozen Foods,98.8068,17,17,Small,Tier 2,Supermarket Type1,2527.3768
FD,7.275,lf,0.027942357,Snack Foods,145.076,35,20,Small,Tier 2,Supermarket Type1,1611.236
FD,9.5,lf,0.074345268,Snack Foods,251.9724,46,27,Small,Tier 1,Supermarket Type1,3523.4136
FD,20.25,reg,0.102932246,Canned,93.212,45,22,Small,Tier 2,Supermarket Type1,1304.968
FD,13.3,lf,0.063695084,Frozen Foods,151.0708,45,22,Small,Tier 2,Supermarket Type1,1805.6496
FD,15.85,lf,0.078874948,Canned,37.4506,18,15,Medium,Tier 3,Supermarket Type2,303.6048
FD,6.32,lf,0.021287234,Meat,38.5822,10,26,Small,Tier 3,Grocery Store,78.5644
FD,6.695,lf,0.075878519,Starchy Foods,194.082,46,27,Small,Tier 1,Supermarket Type1,3861.64
NC,13.853284671532847,lf,0.026916794,Others,50.9666,27,39,Medium,Tier 3,Supermarket Type3,717.7324
FD,7.68,lf,0.070900282,Fruits and Vegetables,192.6162,46,27,Small,Tier 1,Supermarket Type1,5580.0698
FD,10.5,reg,0.013551445,Snack Foods,142.0154,18,15,Medium,Tier 3,Supermarket Type2,2410.8618
FD,5.78,lf,0.096386227,Breads,163.5552,46,27,Small,Tier 1,Supermarket Type1,1787.0072
NC,13.384736495388669,lf,0.196659953,Household,125.8046,19,39,Small,Tier 1,Grocery Store,249.0092
FD,15.1,reg,0.105646853,Fruits and Vegetables,42.8796,35,20,Small,Tier 2,Supermarket Type1,949.4308
FD,15.25,lf,0.090324849,Frozen Foods,214.4192,17,17,Small,Tier 2,Supermarket Type1,4961.5416
FD,17.6,reg,0.008001018,Dairy,170.4422,46,27,Small,Tier 1,Supermarket Type1,2759.0752
FD,12.277108208955223,lf,0.009364957,Baking Goods,74.238,27,39,Medium,Tier 3,Supermarket Type3,1171.808
FD,7.17,reg,0.059716729,Fruits and Vegetables,130.9968,35,20,Small,Tier 2,Supermarket Type1,2348.9424
FD,15.1,lf,0.095696334,Baking Goods,159.7604,17,17,Small,Tier 2,Supermarket Type1,2693.8268
FD,4.615,reg,0.102407778,Canned,234.33,17,17,Small,Tier 2,Supermarket Type1,3961.51
FD,13.5,lf,0.0,Baking Goods,84.654,49,25,Medium,Tier 1,Supermarket Type1,1211.756
DR,16.1,lf,0.023577298,Soft Drinks,192.6846,46,27,Small,Tier 1,Supermarket Type1,2866.269
FD,19.35,reg,0.109667698,Meat,166.0816,10,26,Small,Tier 3,Grocery Store,671.1264
FD,16.7,reg,0.070312473,Baking Goods,189.6214,17,17,Small,Tier 2,Supermarket Type1,2826.321
NC,12.15,lf,0.011314423,Others,122.973,10,26,Small,Tier 3,Grocery Store,123.173
NC,17.75,lf,0.097629611,Health and Hygiene,240.4196,13,37,High,Tier 3,Supermarket Type1,4579.3724
FD,16.85,lf,0.036383293,Snack Foods,91.0488,35,20,Small,Tier 2,Supermarket Type1,1086.5856
DR,19.1,lf,0.045308131,Dairy,42.5138,46,27,Small,Tier 1,Supermarket Type1,649.8208
FD,15.6,lf,0.172596885,Fruits and Vegetables,114.8518,46,27,Small,Tier 1,Supermarket Type1,2163.1842
FD,13.65,reg,0.031418984,Canned,99.27,13,37,High,Tier 3,Supermarket Type1,2596.62
FD,6.44,lf,0.0,Breads,98.27,46,27,Small,Tier 1,Supermarket Type1,2396.88
FD,17.75,lf,0.034746076,Dairy,248.275,35,20,Small,Tier 2,Supermarket Type1,998.7
FD,12.81734421364985,reg,0.096046304,Meat,178.7028,27,39,Medium,Tier 3,Supermarket Type3,4604.6728
FD,8.06,lf,0.035780177,Breakfast,230.2326,10,26,Small,Tier 3,Grocery Store,693.0978
FD,8.895,lf,0.026384672,Frozen Foods,208.9954,49,25,Medium,Tier 1,Supermarket Type1,4584.6988
NC,8.275,lf,0.110197977,Household,104.2306,13,37,High,Tier 3,Supermarket Type1,3658.571
FD,20.7,lf,0.04280113,Dairy,178.3028,13,37,High,Tier 3,Supermarket Type1,2479.4392
NC,17.75,lf,0.097909084,Health and Hygiene,242.1196,45,22,Small,Tier 2,Supermarket Type1,4097.3332
FD,13.224769381746812,lf,0.142107998,Fruits and Vegetables,150.3734,19,39,Small,Tier 1,Grocery Store,296.9468
FD,20.7,lf,0.021464454,Baking Goods,156.6288,49,25,Medium,Tier 1,Supermarket Type1,3928.22
FD,20.35,lf,0.089975294,Dairy,261.6594,17,17,Small,Tier 2,Supermarket Type1,7588.1226
NC,8.97,lf,0.093203257,Household,52.7956,45,22,Small,Tier 2,Supermarket Type1,1037.3164
NC,20.5,lf,0.143283608,Household,37.919,46,27,Small,Tier 1,Supermarket Type1,183.095
FD,10.395,reg,0.037033223,Meat,227.9352,18,15,Medium,Tier 3,Supermarket Type2,4809.7392
NC,13.5,lf,0.054990009,Health and Hygiene,35.2874,46,27,Small,Tier 1,Supermarket Type1,741.0354
FD,12.81734421364985,reg,0.023417004,Meat,223.8404,27,39,Medium,Tier 3,Supermarket Type3,7201.2928
DR,13.85,lf,0.030920531,Soft Drinks,141.0154,18,15,Medium,Tier 3,Supermarket Type2,1701.7848
FD,12.867061281337046,lf,0.095331433,Frozen Foods,125.5678,27,39,Medium,Tier 3,Supermarket Type3,2543.356
FD,9.195,lf,0.107891398,Snack Foods,182.7634,46,27,Small,Tier 1,Supermarket Type1,3817.0314
FD,12.305705009276437,lf,0.013199737,Canned,108.9254,27,39,Medium,Tier 3,Supermarket Type3,2713.135
NC,13.384736495388669,lf,0.047098175,Household,75.5354,19,39,Small,Tier 1,Grocery Store,150.4708
FD,12.81734421364985,lf,0.06908877,Meat,52.3324,27,39,Medium,Tier 3,Supermarket Type3,1298.31
FD,7.75,lf,0.043414959,Baking Goods,93.1436,18,15,Medium,Tier 3,Supermarket Type2,1418.154
FD,11.65,reg,0.058822142,Baking Goods,173.5422,49,25,Medium,Tier 1,Supermarket Type1,3448.844
FD,14.0,reg,0.136328794,Frozen Foods,54.864,18,15,Medium,Tier 3,Supermarket Type2,319.584
FD,18.2,lf,0.049396364,Fruits and Vegetables,146.4734,49,25,Medium,Tier 1,Supermarket Type1,3563.3616
NC,17.1,lf,0.0,Household,167.0842,18,15,Medium,Tier 3,Supermarket Type2,1326.2736
FD,20.2,reg,0.096495426,Meat,175.6028,35,20,Small,Tier 2,Supermarket Type1,3364.9532
DR,5.88,lf,0.003612411,Hard Drinks,154.1998,17,17,Small,Tier 2,Supermarket Type1,3537.3954
NC,13.384736495388669,lf,0.076183667,Household,245.646,27,39,Medium,Tier 3,Supermarket Type3,3695.19
FD,19.85,lf,0.175962247,Fruits and Vegetables,223.0772,35,20,Small,Tier 2,Supermarket Type1,1779.0176
